gene	cluster	avg_log2FC	pct.1	pct.2	pct_diff	p_val	p_val_adj
Asap2	9	0.383784656471281	0.656	0.521	0.135	3.1416236652925e-16	1.01427320033968e-11
Plxnc1	9	0.383267706468904	0.251	0.053	0.198	7.69969154945807e-60	2.48584541674254e-55
Igsf21	9	0.381077931347557	0.471	0.302	0.169	1.05482354169815e-19	3.40549780437249e-15
Hs2st1	9	0.38096682534035	0.608	0.465	0.143	1.06466516254799e-17	3.43727147728619e-13
Hcrtr2	9	0.380196705619128	0.175	0.017	0.158	9.58787906555586e-89	3.09544675631471e-84
Atp11c	9	0.38017005927446	0.531	0.379	0.152	4.61314791635146e-15	1.48935480479407e-10
Gm20757	9	0.37862342816589	0.206	0.026	0.18	4.94609038677768e-83	1.59684528137118e-78
Dusp16	9	0.37731624192422	0.304	0.104	0.2	1.00989771745136e-37	3.26045478079172e-33
Pcp4	9	0.376475979581676	0.385	0.24	0.145	3.79417627458853e-15	1.22494981025091e-10
Slc17a6	9	0.376474484734251	0.474	0.339	0.135	1.01010631235148e-14	3.26112822942675e-10
Cfap46	9	0.375875383029929	0.318	0.144	0.174	6.35420727385743e-25	2.05145581836487e-20
Slc16a11	9	0.3746422966083	0.364	0.187	0.177	6.22531472437099e-22	2.00984285876318e-17
Gm13849	9	0.373343135078899	0.187	0.02	0.167	8.23831789768122e-87	2.65974093326638e-82
St6galnac5	9	0.372667849614215	0.634	0.523	0.111	2.89800682909179e-13	9.35621504772285e-09
9130410C08Rik	9	0.3719424139768	0.208	0.024	0.184	1.21934512468509e-90	3.9366557350458e-86
Gm16070	9	0.371398740029121	0.172	0.011	0.161	3.28103010449135e-120	1.05928056923503e-115
Frem1	9	0.370189543716711	0.328	0.221	0.107	8.07560790762879e-10	2.60721001297795e-05
Gm31508	9	0.369327963673192	0.359	0.252	0.107	1.72025897589411e-10	5.55385610367412e-06
Cnksr2	9	0.36783280815819	0.61	0.436	0.174	1.21350785408245e-18	3.9178101069052e-14
Mgll	9	0.366935133400319	0.301	0.103	0.198	3.53042394286203e-37	1.13979736995301e-32
Serpine2	9	0.366662915843507	0.201	0.038	0.163	2.6480997827463e-54	8.54939014859643e-50
Magi3	9	0.364641349140668	0.641	0.534	0.107	2.55987192271542e-13	8.26454650248673e-09
Pitpnm3	9	0.364129986740342	0.469	0.299	0.17	1.95311757452056e-17	6.30564008933962e-13
Nox4	9	0.362608165721628	0.184	0.022	0.162	4.88887592206451e-79	1.57837359143853e-74
Gm26713	9	0.362339414256234	0.22	0.084	0.136	5.76277015871628e-22	1.86051034574155e-17
Tmem59l	9	0.361065312436173	0.483	0.309	0.174	8.29046844879075e-18	2.67657773869209e-13
Igfbp5	9	0.35952043354343	0.244	0.072	0.172	7.72234112351137e-38	2.49315783172565e-33
Abcc8	9	0.359469648520934	0.378	0.273	0.105	1.32503765916395e-10	4.27788408261081e-06
Gm45341	9	0.358550298901084	0.34	0.227	0.113	6.36478089203715e-11	2.0548695109942e-06
Epha10	9	0.355872148493995	0.555	0.398	0.157	8.53291070568108e-16	2.75485022132914e-11
Kitl	9	0.35571904326454	0.191	0.022	0.169	3.48951709801817e-85	1.12659059509517e-80
Plpp4	9	0.349998578736676	0.201	0.028	0.173	1.31520236327313e-72	4.2461308298273e-68
Camk2n2	9	0.349947355373112	0.359	0.243	0.116	3.25328981278447e-11	1.05032461605747e-06
Dlc1	9	0.349157190646751	0.388	0.256	0.132	1.36045699122423e-11	4.39223539616742e-07
Npy1r	9	0.347128541069034	0.194	0.027	0.167	1.18447262154107e-70	3.82406985864534e-66
Slc39a12	9	0.345638830312706	0.206	0.037	0.169	1.84448148470917e-59	5.95490847338355e-55
Chchd10	9	0.345479632630942	0.44	0.318	0.122	2.45397431357557e-11	7.92265607137874e-07
Itm2c	9	0.344474276452846	0.562	0.458	0.104	2.88521592379429e-12	9.31491960996987e-08
Chgb	9	0.341419437432309	0.421	0.28	0.141	9.86621224791987e-14	3.18530662424093e-09
Gm43154	9	0.341386395152505	0.184	0.046	0.138	2.98760574650563e-35	9.64548515259343e-31
Rnf227	9	0.340739020927159	0.323	0.172	0.151	5.76739696373255e-18	1.86200410974105e-13
Chst8	9	0.33982090567959	0.254	0.09	0.164	3.93666075308335e-30	1.27095092413296e-25
Frmd5	9	0.338393801759747	0.962	0.84	0.122	4.41681848205819e-19	1.42596984693249e-14
Adcyap1	9	0.337337569601645	0.182	0.025	0.157	2.39146055513989e-66	7.72083040226914e-62
Rab3a	9	0.33511552949953	0.483	0.366	0.117	1.10095836916786e-10	3.55444409485844e-06
Zfp536	9	0.335014036409774	0.364	0.182	0.182	5.53278722133765e-21	1.78626035440886e-16
Erbb4	6	2.29014782030299	0.998	0.563	0.435	3.93919505700347e-296	1.27176912415357e-291
Rasgef1b	6	1.4512646896226	0.795	0.276	0.519	1.27020983909547e-210	4.10087246551972e-206
Zfhx3	6	1.30420696870063	0.969	0.643	0.326	1.50039432574181e-174	4.84402308065744e-170
Olfm3	6	1.25932042755849	0.95	0.706	0.244	1.77981464241278e-142	5.74613157302966e-138
Pde10a	6	1.24006288435972	0.954	0.695	0.259	8.40724843990846e-127	2.71428015882445e-122
D030068K23Rik	6	1.23709376482796	0.614	0.238	0.376	9.7591236262059e-120	3.15073306272058e-115
Adcy8	6	1.21294564542077	0.886	0.372	0.514	6.31042994292686e-180	2.03732230707394e-175
Trpc5	6	1.14826469257633	0.94	0.664	0.276	5.74813194713631e-136	1.85578439913296e-131
Reln	6	1.11281661647661	0.75	0.304	0.446	5.18542755262132e-135	1.67411528536379e-130
Gm21798	6	1.07365389594604	0.776	0.302	0.474	5.5410218946064e-144	1.78891891867368e-139
Cadps2	6	1.06022588379261	0.926	0.533	0.393	3.85842160148402e-131	1.24569141403912e-126
Cdh20	6	1.05895761083621	0.804	0.339	0.465	9.66853486151566e-132	3.12148648004033e-127
Spock3	6	1.0217333502763	0.818	0.425	0.393	5.83747384323013e-111	1.88462843028685e-106
Cntnap5c	6	1.00244010563105	0.862	0.453	0.409	1.59228227796946e-107	5.14068333442441e-103
Hcn1	6	0.978767820011535	0.861	0.64	0.221	1.97332837927983e-78	6.37089067250492e-74
Elmo1	6	0.967335920817817	0.812	0.551	0.261	2.09842967319444e-86	6.77478019990824e-82
Nwd2	6	0.951253531249073	0.909	0.598	0.311	2.38323391090212e-97	7.6942706813475e-93
Hs3st5	6	0.950706218764888	0.933	0.635	0.298	3.92121639825772e-108	1.2659647141775e-103
Adcy2	6	0.943879556821409	0.898	0.535	0.363	2.43711331994096e-101	7.86822035342938e-97
Edil3	6	0.904345799984746	0.916	0.539	0.377	1.81375500316185e-98	5.85570802770802e-94
Zfp385b	6	0.891941003088014	0.613	0.209	0.404	2.6404187166917e-122	8.52459182683916e-118
Plch1	6	0.879707729725318	0.527	0.11	0.417	2.13133053301883e-185	6.88100062585128e-181
Ndst4	6	0.829672437882501	0.64	0.261	0.379	1.72218726088425e-100	5.56008157176481e-96
Rbms1	6	0.803606764866865	0.957	0.806	0.151	1.48448797236931e-91	4.79266941879431e-87
Rmst	6	0.79226321292538	0.983	0.693	0.29	6.19094625224671e-93	1.99874699753785e-88
Cdh6	6	0.788999441726423	0.843	0.603	0.24	2.87409096533827e-61	9.27900268159462e-57
Tnr	6	0.777968145346594	0.719	0.4	0.319	5.08477675584927e-74	1.64162017562594e-69
Scg2	6	0.762949867697966	0.621	0.324	0.297	4.50429296740885e-69	1.45421098452795e-64
Slc44a5	6	0.743512748752876	0.731	0.514	0.217	3.16371020042116e-55	1.02140383820597e-50
Gm15270	6	0.726340012325345	0.602	0.299	0.303	1.90947329129128e-76	6.16473452093391e-72
Grik1	6	0.714249499987633	0.941	0.761	0.18	4.3478211217488e-59	1.4036940491566e-54
Klhl29	6	0.708132705124991	0.959	0.82	0.139	1.49352995633793e-76	4.82186146403702e-72
Tle4	6	0.694190162405554	0.945	0.835	0.11	4.68171826165496e-82	1.5114927407753e-77
Rtl4	6	0.6824074891358	0.957	0.811	0.146	3.2332499819342e-62	1.04385475666746e-57
Mef2c	6	0.681201972160779	0.675	0.459	0.216	2.95764480696854e-40	9.54875625929793e-36
Frmd5	6	0.634351826347154	0.969	0.836	0.133	3.99539304718238e-68	1.28991264528283e-63
Ctnna3	6	0.632487324073976	0.955	0.828	0.127	1.11536246399846e-56	3.60094771501904e-52
Sncaip	6	0.627929658361662	0.685	0.445	0.24	1.1042794710208e-50	3.56516627219064e-46
Tox3	6	0.62698712388882	0.52	0.25	0.27	7.42784845743046e-55	2.39808087448143e-50
Gm32442	6	0.6244902807695	0.601	0.365	0.236	2.70109030049956e-41	8.72047003516284e-37
Maml3	6	0.614164818680344	0.749	0.534	0.215	1.75976166224223e-44	5.68139052654903e-40
Lrrtm3	6	0.611545600440106	0.892	0.74	0.152	3.19858055296851e-51	1.03266173152588e-46
Pcdh11x	6	0.605129171433831	0.981	0.847	0.134	4.43633355816556e-64	1.43227028925375e-59
Kcnmb2	6	0.604546478067231	0.305	0.074	0.231	3.07701707200706e-82	9.93414961697479e-78
Sdk2	6	0.593588592180286	0.726	0.532	0.194	1.75945731974938e-45	5.68040795681089e-41
Oprm1	6	0.589620805066219	0.477	0.2	0.277	9.28028293729577e-60	2.99613934630594e-55
Gm38505	6	0.588974680715822	0.836	0.645	0.191	5.6324753759918e-38	1.81844467513895e-33
Patj	6	0.583860542718853	0.706	0.498	0.208	1.17231920472036e-46	3.78483255243969e-42
Chgb	6	0.580068577086978	0.496	0.271	0.225	9.52790858687641e-44	3.07608528727305e-39
Vat1l	6	0.576517645185547	0.952	0.838	0.114	1.90781426497798e-58	6.15937835448141e-54
Tspan5	6	0.575318597429401	0.761	0.578	0.183	2.06686406240937e-42	6.67287062548864e-38
Gm15584	6	0.560763919431025	0.628	0.427	0.201	7.53016506584595e-37	2.43111379150836e-32
Samd4	6	0.528521727251326	0.735	0.527	0.208	6.95746911109974e-39	2.24621890251855e-34
Ablim1	6	0.525987853086381	0.926	0.802	0.124	3.65861776348453e-52	1.18118474494098e-47
Plcb1	6	0.522312449095013	0.947	0.766	0.181	8.4964586977111e-36	2.74308169055603e-31
Qk	6	0.521430797270241	0.628	0.437	0.191	5.64757870816424e-36	1.82332078593083e-31
Gm29683	6	0.518649839996491	0.89	0.608	0.282	1.16953831577438e-39	3.77585445247758e-35
Spon1	6	0.518147521462857	0.355	0.168	0.187	2.24220786250125e-35	7.23896808408529e-31
Dach1	6	0.514035760867233	0.804	0.603	0.201	2.40824228141279e-35	7.77501020554119e-31
Slit3	6	0.495195414254571	0.728	0.51	0.218	4.78820425134542e-34	1.54587174254687e-29
Gm2824	6	0.487795021355254	0.461	0.228	0.233	2.75668754759222e-44	8.89996574740149e-40
Eda	6	0.484560744667228	0.556	0.336	0.22	1.03262423666236e-31	3.33382734806442e-27
Rnf152	6	0.481970160975406	0.525	0.312	0.213	1.61172645861179e-35	5.20345887162817e-31
Gm16226	6	0.474071526184641	0.291	0.07	0.221	5.41377535506222e-76	1.74783737338184e-71
Ptpn5	6	0.465437779591023	0.561	0.359	0.202	3.94327262794195e-33	1.27308556793106e-28
Tns1	6	0.464000002761314	0.463	0.226	0.237	2.01305827929248e-44	6.49915865469576e-40
Il1rap	6	0.463384281372352	0.849	0.704	0.145	5.47736016194095e-36	1.76836572828264e-31
B130024G19Rik	6	0.456209214764135	0.508	0.304	0.204	5.29066608488858e-31	1.70809154550628e-26
Bcl11a	6	0.455776945591615	0.46	0.275	0.185	6.87706070424706e-28	2.22025904836616e-23
Unc13c	6	0.435609478414587	0.275	0.161	0.114	3.39388727959434e-13	1.09571650821703e-08
Vwc2l	6	0.429512548180748	0.444	0.284	0.16	1.60922495001796e-20	5.195382751133e-16
Fut9	6	0.421340272820801	0.673	0.542	0.131	1.28230050268764e-20	4.13990717292704e-16
Pitpnc1	6	0.411461338947598	0.812	0.688	0.124	4.20617291730482e-28	1.35796292635186e-23
Tspan18	6	0.409893439414536	0.465	0.258	0.207	1.26972110321898e-31	4.09929458174247e-27
Gm32036	6	0.406979685982579	0.322	0.134	0.188	9.76507555253924e-39	3.15265464213729e-34
Ankfn1	6	0.405508374007195	0.637	0.519	0.118	1.84075301879058e-17	5.94287112116539e-13
Rgs17	6	0.401677096118519	0.783	0.663	0.12	4.05731818500228e-22	1.30990517602799e-17
Vgf	6	0.397244292001209	0.255	0.08	0.175	4.64198999251289e-47	1.49866646908279e-42
Kcnk10	6	0.382579257334016	0.637	0.507	0.13	2.82663755730112e-21	9.12579935374666e-17
Prkd1	6	0.382517086121076	0.508	0.383	0.125	1.12194415983973e-13	3.62219672004257e-09
Rgl1	6	0.371696761151991	0.463	0.348	0.115	2.98673244681114e-14	9.64266570452976e-10
Tanc1	6	0.370830849800105	0.435	0.312	0.123	2.86608250976323e-15	9.25314738277057e-11
Kcna1	6	0.369355150193742	0.253	0.061	0.192	7.82684427895527e-66	2.52689667546071e-61
Plxdc2	6	0.365993078705235	0.764	0.614	0.15	4.92220212519931e-23	1.5891329561206e-18
Epha10	6	0.356582152178044	0.535	0.396	0.139	8.96883842418085e-17	2.89558948524679e-12
Mtus2	6	0.353127175624796	0.737	0.62	0.117	9.95802674866842e-19	3.2149489358076e-14
Adra1a	6	0.348303573060758	0.284	0.119	0.165	1.17263980050667e-31	3.78586759593578e-27
Syt4	6	0.346326271801705	0.639	0.482	0.157	3.24278804579754e-20	1.04693412058574e-15
Col4a2	6	0.345709184992433	0.601	0.458	0.143	3.33676941831937e-17	1.07727600670441e-12
4933413L06Rik	6	0.343730852166271	0.349	0.214	0.135	1.14903997275152e-17	3.70967555202829e-13
Btbd3	6	0.341639169444999	0.552	0.444	0.108	5.0537217286742e-13	1.63159406010246e-08
Adgrl2	6	0.337689519180827	0.501	0.357	0.144	3.35839745964719e-15	1.08425861984709e-10
Tafa2	4	1.19742715300873	0.983	0.719	0.264	3.33255837219095e-227	1.07591647046185e-222
Gm38505	4	1.11696004222398	0.953	0.625	0.328	6.7940040002699e-182	2.19344419148714e-177
Pcdh11x	4	1.05570248540729	0.988	0.842	0.146	1.06334453138729e-178	3.43300781958385e-174
Gm30382	4	1.03293224421615	0.697	0.208	0.489	1.78772192482213e-222	5.77166023428823e-218
Plcb1	4	1.02445629071541	0.983	0.756	0.227	8.31095496802418e-157	2.68319181142661e-152
Klhl29	4	0.986980870284638	0.986	0.812	0.174	8.76664563566558e-173	2.83031154347463e-168
Cdh6	4	0.972306779357613	0.916	0.586	0.33	3.72663161564354e-153	1.20314301711052e-148
6330411D24Rik	4	0.965051197851872	0.772	0.455	0.317	1.6844159515594e-97	5.43813689960954e-93
Dach2	4	0.917882450284831	0.94	0.689	0.251	1.28819296286898e-147	4.15893098062249e-143
Trpc5	4	0.911311654272442	0.917	0.658	0.259	1.27175384081752e-136	4.10585727507936e-132
Prkd1	4	0.812143918843314	0.711	0.354	0.357	6.30484435521393e-111	2.03551900008082e-106
Rtl4	4	0.76495057958443	0.968	0.805	0.163	3.83517130834812e-118	1.23818505690019e-113
Cpne4	4	0.718630077043311	0.984	0.871	0.113	9.07197916167356e-113	2.92888847234631e-108
Tnr	4	0.709704078036309	0.734	0.387	0.347	5.27829846422352e-95	1.70409865917456e-90
Pbx3	4	0.705314326498335	0.868	0.559	0.309	1.74660377692246e-91	5.63891029379415e-87
Ptchd4	4	0.704307643437637	0.784	0.491	0.293	2.28932097301591e-92	7.39107276138185e-88
Sctr	4	0.699770875284376	0.49	0.103	0.387	7.44227227648082e-211	2.40273760446183e-206
Nnat	4	0.684026254494824	0.893	0.734	0.159	5.39087326273672e-61	1.74044343287455e-56
Olfm3	4	0.66043353647594	0.913	0.702	0.211	7.08443284096909e-79	2.28720914270687e-74
Epha6	4	0.631282143821151	0.982	0.806	0.176	1.26023974574446e-84	4.06868401913598e-80
Ell2	4	0.624885122380795	0.85	0.624	0.226	1.9786602451126e-72	6.38810460134604e-68
Gm32442	4	0.623794346432106	0.69	0.346	0.344	6.86027761589461e-92	2.21484062829158e-87
9630028H03Rik	4	0.614870407476578	0.702	0.395	0.307	2.00351213004517e-71	6.46833891185083e-67
Npas3	4	0.603427373801797	0.961	0.835	0.126	1.24024813621431e-79	4.00414110776791e-75
Gm17171	4	0.596330770233689	0.624	0.319	0.305	3.27673648247423e-83	1.05789437336681e-78
Tmem200a	4	0.589832756766525	0.873	0.713	0.16	1.45794608999327e-63	4.70697895154328e-59
Elmo1	4	0.58090521585935	0.793	0.544	0.249	1.58179515852548e-60	5.10682566929953e-56
Gm29683	4	0.567097714597139	0.929	0.593	0.336	1.82459492910815e-74	5.89070472862568e-70
Pde7b	4	0.562211487207149	0.977	0.783	0.194	5.92881161618932e-61	1.91411683028672e-56
Tns1	4	0.558973434486895	0.554	0.207	0.347	4.89580742201626e-114	1.58061142619795e-109
Plcxd3	4	0.556227783888082	0.948	0.844	0.104	1.53451644179238e-63	4.95418633232671e-59
Chn2	4	0.553642806758797	0.833	0.555	0.278	1.04568704625812e-61	3.37600062884435e-57
Adgrl2	4	0.548380017272664	0.667	0.332	0.335	4.11368384046831e-83	1.32810282789519e-78
D030068K23Rik	4	0.536511964877016	0.479	0.241	0.238	4.05226889646827e-52	1.30827501322478e-47
A330015K06Rik	4	0.534128918892251	0.576	0.314	0.262	4.93064129068234e-56	1.59185754069679e-51
B130024G19Rik	4	0.527121789794105	0.574	0.29	0.284	1.39987189930938e-68	4.51948642692034e-64
Zfhx4	4	0.523258211225589	0.901	0.744	0.157	5.91423640174327e-70	1.90941122230281e-65
Cdyl	4	0.522693911160229	0.738	0.503	0.235	7.23293115815822e-62	2.33515182441138e-57
Csmd2	4	0.517957943350965	0.887	0.771	0.116	6.83983915887869e-48	2.20824207244398e-43
A2m	4	0.516063033140247	0.459	0.216	0.243	3.01773611636858e-51	9.74276105169597e-47
Nr3c2	4	0.513802017830959	0.911	0.785	0.126	7.5964931062821e-52	2.45252779936317e-47
Erbb4	4	0.507932479350475	0.878	0.562	0.316	4.09807026632742e-69	1.32306198548381e-64
Gabrg1	4	0.500983649568978	0.842	0.655	0.187	3.82981610412596e-52	1.23645612921706e-47
Rbms1	4	0.49660043148276	0.954	0.802	0.152	9.3704976637597e-62	3.02526517074482e-57
Kcnab1	4	0.48026472065681	0.718	0.522	0.196	1.10874166212939e-38	3.57957245618473e-34
Mup6	4	0.453278608129932	0.486	0.244	0.242	5.83821582183972e-54	1.88486797808095e-49
Gsg1l	4	0.449022089160477	0.752	0.5	0.252	1.00184360119899e-50	3.23445206647093e-46
Col25a1	4	0.441873349473343	0.607	0.392	0.215	1.27989783193308e-31	4.13215015039596e-27
Il1rap	4	0.441731412196435	0.868	0.696	0.172	3.69562381762171e-47	1.19313214951917e-42
4930545L23Rik	4	0.418167421093811	0.427	0.204	0.223	7.1906937405181e-51	2.32151547412627e-46
Htr1d	4	0.4146910652406	0.555	0.323	0.232	6.03480663681774e-47	1.94833732269661e-42
Nr2f2	4	0.408860758872685	0.564	0.312	0.252	1.21006601033176e-53	3.90669811435609e-49
Gm48749	4	0.407228934204331	0.911	0.795	0.116	9.56496110610169e-34	3.08804769310493e-29
Skap2	4	0.407008524424819	0.27	0.056	0.214	2.86633123563343e-103	9.25395039424251e-99
Arhgef3	4	0.394553589875784	0.59	0.37	0.22	4.26009330847474e-40	1.37537112464107e-35
Hs3st2	4	0.387703804184366	0.404	0.198	0.206	2.54735070175369e-43	8.22412174061177e-39
Trpc4	4	0.384769249873161	0.722	0.561	0.161	1.52277361615997e-31	4.91627461977247e-27
Frmd5	4	0.383425719820212	0.974	0.831	0.143	2.30847620800883e-41	7.45291543755649e-37
Gm15270	4	0.380339646964581	0.518	0.299	0.219	8.32005440446126e-42	2.68612956448032e-37
Grip1os2	4	0.376909828916851	0.703	0.534	0.169	2.21914494893639e-31	7.16450946764113e-27
Vegfc	4	0.373361096113007	0.357	0.178	0.179	1.36915682720394e-38	4.42032281662791e-34
Grik1	4	0.366526428739263	0.906	0.759	0.147	2.24403587834069e-25	7.24486983322293e-21
Cdh7	4	0.365760593998396	0.573	0.415	0.158	3.96971628949248e-25	1.28162290406265e-20
Tcf4	4	0.362870056770276	0.93	0.83	0.1	2.51549290431115e-34	8.12126884156856e-30
Vstm2a	4	0.358722540923798	0.618	0.451	0.167	7.65043481884398e-27	2.46994288126378e-22
Tacr3	4	0.354458456709368	0.698	0.466	0.232	1.82040307122836e-29	5.87717131546076e-25
Prkca	4	0.343721075869075	0.821	0.661	0.16	5.69386446705987e-29	1.83826414319028e-24
Cadps2	4	0.342501221312901	0.8	0.535	0.265	2.59979399894309e-37	8.39343492558778e-33
Pgbd5	4	0.341513083570063	0.698	0.524	0.174	8.86099315049965e-31	2.86077163863881e-26
Slc44a5	4	0.338340858480968	0.675	0.514	0.161	3.18067392123684e-22	1.02688057547131e-17
Sphkap	3	1.31598478687288	0.968	0.49	0.478	2.2853848123067e-279	7.37836486653217e-275
A2m	3	1.23217098082775	0.535	0.203	0.332	1.80818180024601e-112	5.83771494209426e-108
Col25a1	3	1.20484058847174	0.783	0.367	0.416	4.58594962141082e-156	1.48057383527248e-151
Ccbe1	3	1.12937065455727	0.934	0.466	0.468	5.37166898280886e-205	1.73424333109984e-200
Epha6	3	1.12549050024628	0.998	0.802	0.196	2.78685253509594e-256	8.99735340955724e-252
Palmd	3	1.12405170139156	0.92	0.408	0.512	5.9258832959195e-263	1.91317142208761e-258
Tacr3	3	1.10766130795592	0.939	0.432	0.507	9.81429596402066e-220	3.16854545198407e-215
Pbx3	3	1.09011042317706	0.959	0.544	0.415	3.28315384473856e-229	1.05996621877384e-224
Alk	3	1.04177929728498	0.998	0.606	0.392	1.9413187311626e-158	6.26754752355845e-154
Zfp804b	3	1.02026742518972	0.999	0.817	0.182	1.94734028753953e-183	6.28698811832139e-179
Trhde	3	1.00205798630528	0.861	0.468	0.393	1.84255224512847e-166	5.94867992339727e-162
Pde7b	3	0.957547792170247	1	0.778	0.222	1.00949160446286e-187	3.25914364500835e-183
Shank2	3	0.942571770980964	0.981	0.814	0.167	4.40178720746999e-193	1.42111699993169e-188
Cpne4	3	0.888779508326251	0.997	0.868	0.129	4.07630093345364e-201	1.31603375636551e-196
Parm1	3	0.878158385039022	0.955	0.624	0.331	7.87774168939301e-158	2.54332890442053e-153
Tafa2	3	0.808788616546097	0.985	0.715	0.27	1.88202912766751e-152	6.07613103867457e-148
Plxna2	3	0.805309982865656	0.985	0.849	0.136	2.02549341750792e-155	6.53930549842433e-151
Epha3	3	0.801889058707072	0.858	0.552	0.306	1.53557570141838e-109	4.95760615202924e-105
Mapk4	3	0.798615945875339	0.993	0.761	0.232	6.99987243480804e-155	2.25990881557778e-150
Tmem200a	3	0.789228101062447	0.961	0.7	0.261	2.25776900394609e-147	7.28920722923995e-143
Dach2	3	0.77947945118315	0.958	0.684	0.274	5.59456155243259e-130	1.80620419720286e-125
Cntn3	3	0.72262453696973	0.95	0.709	0.241	2.28736624963782e-93	7.38476193695572e-89
Ell2	3	0.708485131498367	0.942	0.61	0.332	2.8103122849224e-129	9.07309321187197e-125
Gm2694	3	0.697985287796731	0.85	0.452	0.398	1.02877978062729e-138	3.3214155217552e-134
Prkcq	3	0.690334367351005	0.585	0.155	0.43	5.80783534024324e-203	1.87505963959753e-198
Prlr	3	0.627505088974081	0.673	0.345	0.328	6.70552593966624e-93	2.16487904962124e-88
Gfra1	3	0.619635313319439	0.811	0.424	0.387	3.69122062166522e-106	1.19171057770462e-101
Gm29683	3	0.612266310193888	0.938	0.589	0.349	5.11224966333568e-93	1.65048980380793e-88
Fras1	3	0.610005133170099	0.78	0.434	0.346	3.81672035247383e-94	1.23222816579617e-89
Pcsk2os2	3	0.598859718121433	0.939	0.645	0.294	4.18645023563556e-95	1.35159545857494e-90
Lrrc3b	3	0.588640268230865	0.928	0.73	0.198	1.67471614862446e-85	5.40682108583408e-81
Neto1	3	0.570217980408235	0.853	0.536	0.317	3.23624576343541e-85	1.04482194472512e-80
Dab2	3	0.550092792286293	0.752	0.404	0.348	4.88258917331362e-92	1.5763439146043e-87
Arhgef3	3	0.548365753995597	0.694	0.354	0.34	2.22345982850683e-88	7.17844005633431e-84
Pfkp	3	0.542731695790146	0.982	0.849	0.133	6.17484529752749e-103	1.99354880430675e-98
L3mbtl3	3	0.531692583595223	0.809	0.551	0.258	1.14221927375562e-65	3.68765492532003e-61
Enpp2	3	0.530926344919111	0.745	0.376	0.369	8.53573953607877e-93	2.75576350922303e-88
Ptprk	3	0.511887241321315	0.994	0.878	0.116	1.54284629151337e-82	4.98107925215093e-78
4930587E11Rik	3	0.485954745919042	0.642	0.373	0.269	1.36658173223806e-52	4.41200912253058e-48
Gm27016	3	0.483525053186016	0.67	0.323	0.347	7.87118368795849e-86	2.5412116536574e-81
Cartpt	3	0.480199151435356	0.956	0.656	0.3	6.41386150865686e-89	2.07071518806987e-84
Clstn2	3	0.478427599881296	0.978	0.846	0.132	4.08822637606818e-63	1.31988388551361e-58
Lef1	3	0.474689269679053	0.772	0.421	0.351	1.92337533606688e-72	6.20961727249192e-68
Epha7	3	0.472893769335262	0.814	0.577	0.237	9.99140498675817e-50	3.22572509997488e-45
Mid1	3	0.445401420647113	0.577	0.332	0.245	2.11275209401669e-47	6.82102013553288e-43
Grip1os2	3	0.444178288056057	0.826	0.516	0.31	1.05091943500582e-65	3.39289339591628e-61
Tle1	3	0.444139577058899	0.68	0.367	0.313	2.47486262046933e-70	7.99009397018524e-66
Gm44129	3	0.437442963720227	0.73	0.409	0.321	3.45020815600924e-67	1.11389970316758e-62
Pik3r1	3	0.434517462546999	0.809	0.562	0.247	2.6840445548583e-53	8.66543784536002e-49
Prkce	3	0.432542167053724	0.988	0.879	0.109	2.44224039452081e-68	7.88477311371043e-64
Mup6	3	0.427469255473987	0.503	0.239	0.264	1.23742459973761e-62	3.99502532025286e-58
Rreb1	3	0.41737303215971	0.792	0.421	0.371	1.27310661061092e-71	4.11022469235734e-67
Osbpl3	3	0.414658278911359	0.953	0.739	0.214	1.28646526453436e-51	4.15335310654918e-47
Astn2	3	0.413182052393819	0.936	0.77	0.166	1.76980508726829e-52	5.71381572424568e-48
Lhfp	3	0.41179212013947	0.93	0.707	0.223	3.64375508586244e-46	1.17638632947069e-41
Sema3c	3	0.41075329011213	0.462	0.171	0.291	1.18505756375895e-87	3.82595834459577e-83
Mtus1	3	0.410280615845263	0.672	0.363	0.309	4.46690538564946e-64	1.44214040375693e-59
Sez6l	3	0.405602779712664	0.802	0.556	0.246	4.60211175895525e-47	1.4857917813787e-42
Mei4	3	0.405374481885711	0.675	0.414	0.261	5.54995348916172e-45	1.79180248397586e-40
Pld5	3	0.404278572379278	0.995	0.877	0.118	1.5097086794225e-56	4.87409447151554e-52
Gm48749	3	0.388443556566974	0.935	0.79	0.145	1.08973470357485e-41	3.5182084904914e-37
Ano4	3	0.387943608813251	0.807	0.6	0.207	1.27275472137799e-42	4.10908861796883e-38
Fhit	3	0.383064667612026	0.828	0.624	0.204	9.17182589500529e-37	2.96112399020246e-32
Cdyl	3	0.379520668772303	0.753	0.498	0.255	1.15545128664126e-47	3.73037447892132e-43
Zfhx4	3	0.379219220868263	0.908	0.741	0.167	1.97565631398651e-42	6.37840640970545e-38
Tnfaip8	3	0.378995189897327	0.476	0.207	0.269	1.15896787842463e-66	3.74172779549393e-62
Camk1d	3	0.375679500877577	0.822	0.623	0.199	3.08375395588891e-39	9.95589964658734e-35
C79798	3	0.375591031640407	0.461	0.155	0.306	3.8548966289057e-99	1.24455337664221e-94
Snx10	3	0.373256203935201	0.928	0.746	0.182	2.125129616273e-48	6.86098096613737e-44
Nucb2	3	0.371938225950164	0.77	0.475	0.295	2.46487983531356e-56	7.95786454830982e-52
